Time(ms),Sensor ID,Status,Pressure(psi)
3755,0,0.00023,0,0.00038,0,0.00023,0,0.00007,0,-0.00069
3784,0,0.00069,0,-0.00099,0,-0.00023,0,0.00007,0,-0.00069
3815,0,0.00114,0,-0.00099,0,0.00069,0,0.00007,0,0.00023
3845,0,0.00023,0,-0.00099,0,0.00114,0,0.00099,0,-0.00069
3874,0,-0.00023,0,-0.00099,0,0.00114,0,0.00053,0,-0.00069
3905,0,-0.00023,0,-0.00008,0,0.00069,0,0.00053,0,-0.00023
3936,0,0.00069,0,0.00038,0,0.00069,0,-0.00038,0,-0.00023
3966,0,0.00023,0,-0.00008,0,0.00114,0,-0.00038,0,-0.00023
3997,0,0.00069,0,-0.00099,0,0.00114,0,-0.00084,0,-0.00069
4028,0,0.00114,0,-0.00099,0,-0.00069,0,0.00007,0,-0.00023
4059,0,-0.00023,0,-0.00145,0,-0.00023,0,0.00007,0,-0.00115
4089,0,0.00023,0,-0.00008,0,-0.00069,0,0.00053,0,-0.00069
4120,0,-0.00023,0,-0.00054,0,-0.00023,0,-0.00038,0,-0.00115
4152,0,0.00069,0,-0.00054,0,0.00069,0,-0.00084,0,0.00023
4182,0,0.00114,0,-0.00008,0,0.00069,0,-0.00084,0,-0.00023
4212,0,0.00069,0,-0.00099,0,0.00114,0,-0.00038,0,-0.00023
4243,0,-0.00023,0,-0.00099,0,0.00069,0,0.00007,0,-0.00069
4274,0,-0.00069,0,-0.00145,0,0.00069,0,-0.00038,0,-0.00069
4305,0,-0.00023,0,-0.00054,0,0.00069,0,-0.00038,0,-0.00115
4336,0,-0.00069,0,-0.00008,0,0.00069,0,-0.00084,0,-0.00023
4368,0,0.00023,0,-0.00054,0,0.00069,0,-0.00084,0,-0.00023
4399,0,0.00023,0,-0.00054,0,0.00114,0,-0.00038,0,-0.00069
4429,0,0.00023,0,-0.00054,0,-0.00023,0,0.00007,0,-0.00115
4460,0,-0.00023,0,-0.00054,0,-0.00023,0,0.00007,0,-0.00069
4491,0,-0.00023,0,-0.00054,0,-0.00023,0,-0.00038,0,-0.00069
4523,0,-0.00023,0,-0.00054,0,0.00069,0,0.00007,0,-0.00069
4553,0,0.00114,0,-0.00008,0,0.00114,0,-0.00038,0,-0.00023
4584,0,0.00069,0,-0.00054,0,0.00114,0,-0.00038,0,-0.00069
4615,0,0.00114,0,-0.00099,0,-0.00023,0,0.00007,0,0.00023
4644,0,0.00069,0,-0.00099,0,0.00023,0,-0.00038,0,-0.00115
4675,0,0.00069,0,-0.00099,0,-0.00023,0,0.00007,0,-0.00115
4706,0,0.00069,0,-0.00008,0,0.00023,0,-0.00038,0,-0.00115
4737,0,0.00023,0,-0.00008,0,0.00114,0,-0.00130,0,-0.00069
4767,0,0.00069,0,-0.00008,0,0.00023,0,-0.00130,0,-0.00069
4798,0,0.00023,0,-0.00054,0,0.00069,0,0.00007,0,-0.00069
4829,0,0.00069,0,-0.00099,0,0.00069,0,0.00007,0,-0.00115
4858,0,0.00023,0,-0.00099,0,0.00114,0,0.00007,0,-0.00115
4889,0,0.00023,0,-0.00145,0,0.00069,0,-0.00038,0,-0.00115
4920,0,-0.00023,0,-0.00008,0,0.00023,0,-0.00038,0,-0.00069
4951,0,-0.00023,0,-0.00008,0,-0.00023,0,0.00007,0,-0.00023
4982,0,0.00023,0,-0.00054,0,0.00023,0,0.00007,0,-0.00023
5012,0,0.00023,0,-0.00099,0,0.00023,0,-0.00038,0,-0.00023
5043,0,0.00023,0,-0.00145,0,-0.00023,0,-0.00084,0,-0.00115
5073,0,-0.00023,0,-0.00145,0,0.00023,0,-0.00038,0,-0.00069
5105,0,-0.00023,0,-0.00145,0,0.00069,0,-0.00084,0,-0.00069
5136,0,-0.00023,0,-0.00008,0,0.00114,0,-0.00038,0,-0.00023
5168,0,-0.00023,0,-0.00008,0,0.00069,0,-0.00038,0,-0.00023
5198,0,0.00023,0,-0.00054,0,0.00160,0,-0.00038,0,-0.00023
5229,0,0.00023,0,-0.00099,0,0.00069,0,-0.00038,0,-0.00069
5260,0,0.00023,0,-0.00054,0,0.00023,0,0.00007,0,-0.00069
5291,0,-0.00023,0,-0.00054,0,0.00023,0,-0.00084,0,-0.00069
5321,0,-0.00023,0,-0.00008,0,0.00023,0,-0.00084,0,-0.00069
5353,0,-0.00023,0,-0.00008,0,0.00023,0,-0.00084,0,-0.00023
5384,0,0.00114,0,-0.00054,0,0.00069,0,-0.00038,0,-0.00023
5414,0,0.00069,0,-0.00054,0,0.00023,0,0.00007,0,-0.00023
5444,0,0.00069,0,-0.00054,0,0.00023,0,0.00007,0,-0.00115
5475,0,0.00023,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00115
5506,0,0.00023,0,-0.00054,0,0.00069,0,-0.00038,0,-0.00069
5536,0,0.00023,0,-0.00008,0,0.00069,0,-0.00038,0,-0.00023
5567,0,-0.00023,0,-0.00008,0,0.00023,0,0.00053,0,-0.00023
5598,0,0.00023,0,-0.00008,0,0.00023,0,0.00007,0,-0.00023
5627,0,0.00069,0,-0.00054,0,-0.00023,0,0.00007,0,-0.00115
5658,0,0.00069,0,-0.00099,0,-0.00023,0,0.00007,0,-0.00115
5689,0,-0.00023,0,-0.00145,0,0.00023,0,-0.00038,0,-0.00069
5721,0,0.00023,0,-0.00099,0,0.00114,0,-0.00084,0,-0.00069
5751,0,0.00023,0,0.00038,0,0.00114,0,-0.00084,0,-0.00023
5781,0,0.00023,0,0.00038,0,0.00114,0,0.00053,0,-0.00023
5811,0,0.00023,0,0.00038,0,0.00023,0,0.00053,0,-0.00023
5840,0,0.00023,0,-0.00054,0,-0.00023,0,0.00007,0,-0.00115
5871,0,0.00023,0,-0.00054,0,0.00023,0,0.00007,0,-0.00115
5901,0,0.00023,0,-0.00054,0,0.00069,0,-0.00038,0,-0.00069
5932,0,-0.00023,0,-0.00054,0,0.00069,0,-0.00038,0,-0.00023
5963,0,-0.00023,0,-0.00054,0,0.00160,0,-0.00038,0,-0.00023
5994,0,0.00069,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00023
6025,0,0.00069,0,-0.00008,0,0.00069,0,-0.00084,0,-0.00069
6055,0,0.00069,0,-0.00099,0,0.00023,0,0.00007,0,-0.00160
6086,0,0.00069,0,-0.00099,0,0.00114,0,0.00053,0,-0.00115
6116,0,0.00023,0,-0.00099,0,0.00023,0,0.00053,0,-0.00069
6147,0,-0.00023,0,-0.00008,0,0.00160,0,-0.00084,0,-0.00069
6177,0,-0.00023,0,-0.00054,0,0.00069,0,-0.00084,0,-0.00069
6208,0,0.00069,0,-0.00008,0,-0.00069,0,-0.00084,0,-0.00069
6240,0,-0.00023,0,-0.00054,0,0.00023,0,0.00007,0,-0.00115
6270,0,-0.00023,0,-0.00054,0,-0.00023,0,0.00007,0,-0.00069
6301,0,-0.00023,0,-0.00099,0,0.00023,0,0.00007,0,-0.00069
6332,0,-0.00023,0,-0.00099,0,0.00069,0,0.00053,0,-0.00023
6363,0,-0.00023,0,-0.00008,0,0.00160,0,-0.00084,0,-0.00069
6394,0,0.00023,0,-0.00008,0,0.00023,0,-0.00084,0,-0.00023
6425,0,0.00023,0,0.00038,0,-0.00023,0,-0.00084,0,-0.00023
6456,0,0.00023,0,-0.00099,0,0.00023,0,0.00007,0,-0.00069
6486,0,0.00114,0,-0.00099,0,0.00069,0,0.00007,0,-0.00023
6516,0,-0.00023,0,-0.00099,0,0.00069,0,0.00007,0,-0.00069
6547,0,0.00023,0,0.00038,0,0.00069,0,-0.00084,0,-0.00069
6577,0,0.00023,0,0.00038,0,0.00114,0,-0.00084,0,-0.00069
6606,0,-0.00023,0,0.00038,0,0.00023,0,-0.00084,0,-0.00115
6637,0,-0.00023,0,-0.00008,0,0.00023,0,0.00007,0,-0.00023
6668,0,-0.00023,0,-0.00099,0,0.00023,0,0.00007,0,-0.00023
6699,0,-0.00023,0,-0.00054,0,-0.00023,0,0.00007,0,-0.00069
6730,0,0.00069,0,-0.00054,0,0.00023,0,-0.00084,0,-0.00069
6761,0,0.00069,0,0.00038,0,0.00023,0,0.00007,0,-0.00069
6791,0,0.00069,0,-0.00008,0,0.00069,0,-0.00038,0,-0.00115
6821,0,-0.00069,0,-0.00008,0,0.00069,0,0.00007,0,-0.00069
6852,0,-0.00023,0,-0.00054,0,0.00114,0,0.00053,0,-0.00115
6883,0,-0.00023,0,-0.00054,0,0.00023,0,0.00007,0,-0.00069
6914,0,-0.00023,0,-0.00054,0,0.00023,0,0.00007,0,-0.00069
6943,0,0.00023,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00023
6974,0,0.00023,0,-0.00008,0,0.00114,0,-0.00084,0,-0.00023
7005,0,0.00023,0,-0.00008,0,0.00114,0,0.00007,0,-0.00023
7035,0,-0.00069,0,-0.00008,0,0.00069,0,0.00007,0,-0.00069
7066,0,-0.00023,0,-0.00099,0,0.00114,0,0.00053,0,-0.00069
7097,0,-0.00023,0,-0.00099,0,0.00069,0,0.00099,0,-0.00069
7128,0,0.00069,0,-0.00099,0,0.00069,0,-0.00038,0,-0.00115
7158,0,0.00069,0,-0.00054,0,0.00114,0,0.00007,0,-0.00069
7188,0,0.00023,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00069
7219,0,0.00069,0,-0.00008,0,0.00023,0,-0.00084,0,-0.00069
7249,0,-0.00069,0,-0.00008,0,0.00023,0,0.00053,0,-0.00069
7280,0,-0.00069,0,-0.00099,0,0.00023,0,0.00007,0,-0.00069
7311,0,-0.00023,0,-0.00099,0,0.00023,0,-0.00084,0,-0.00069
7342,0,0.00069,0,-0.00099,0,0.00069,0,-0.00038,0,-0.00069
7372,0,0.00023,0,0.00038,0,-0.00023,0,-0.00038,0,-0.00069
7403,0,-0.00023,0,-0.00008,0,0.00023,0,0.00007,0,-0.00069
7434,0,-0.00023,0,-0.00008,0,-0.00069,0,0.00007,0,0.00023
7464,0,-0.00023,0,-0.00054,0,0.00069,0,0.00007,0,-0.00023
7495,0,-0.00023,0,-0.00054,0,0.00069,0,-0.00038,0,0.00023
7526,0,0.00023,0,-0.00054,0,0.00069,0,-0.00084,0,-0.00023
7557,0,-0.00023,0,-0.00054,0,0.00069,0,-0.00084,0,-0.00069
7588,0,-0.00023,0,-0.00008,0,-0.00023,0,-0.00084,0,-0.00023
7620,0,-0.00023,0,-0.00054,0,0.00023,0,0.00053,0,0.00023
7650,0,0.00023,0,-0.00008,0,0.00023,0,0.00007,0,0.00023
7680,0,0.00023,0,-0.00099,0,-0.00023,0,0.00007,0,0.00023
7709,0,-0.00023,0,-0.00054,0,0.00023,0,-0.00084,0,0.00053
7740,0,0.00023,0,-0.00054,0,0.00069,0,-0.00038,0,-0.00023
7771,0,-0.00023,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00115
7802,0,0.00023,0,-0.00099,0,0.00023,0,0.00053,0,-0.00115
7832,0,-0.00023,0,-0.00099,0,0.00023,0,0.00007,0,-0.00023
7863,0,-0.00023,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00023
7895,0,-0.00023,0,-0.00099,0,0.00023,0,-0.00130,0,-0.00069
7925,0,0.00023,0,-0.00099,0,0.00023,0,-0.00130,0,-0.00115
7956,0,0.00114,0,-0.00099,0,0.00023,0,-0.00130,0,-0.00160
7987,0,0.00069,0,-0.00008,0,0.00069,0,-0.00038,0,-0.00115
8017,0,0.00069,0,-0.00054,0,0.00023,0,0.00007,0,-0.00069
8048,0,-0.00023,0,-0.00008,0,0.00069,0,0.00007,0,-0.00069
8079,0,-0.00023,0,-0.00099,0,0.00069,0,-0.00038,0,-0.00023
8110,0,-0.00023,0,-0.00145,0,0.00069,0,-0.00130,0,-0.00069
8140,0,0.00023,0,-0.00099,0,0.00069,0,-0.00084,0,-0.00069
8171,0,0.00023,0,-0.00099,0,0.00023,0,-0.00084,0,-0.00069
8202,0,0.00023,0,-0.00054,0,0.00023,0,0.00053,0,-0.00069
8232,0,0.00023,0,-0.00008,0,-0.00023,0,0.00053,0,-0.00023
8263,0,-0.00023,0,-0.00008,0,0.00069,0,0.00053,0,-0.00069
8294,0,0.00023,0,-0.00008,0,0.00069,0,-0.00038,0,-0.00069
8325,0,-0.00023,0,-0.00054,0,0.00114,0,-0.00038,0,-0.00115
8355,0,0.00023,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00069
8386,0,-0.00023,0,-0.00054,0,-0.00023,0,0.00007,0,-0.00115
8418,0,0.00023,0,-0.00054,0,0.00023,0,0.00007,0,-0.00069
8448,0,0.00023,0,-0.00054,0,0.00114,0,0.00007,0,-0.00069
8478,0,0.00023,0,-0.00008,0,0.00069,0,-0.00084,0,-0.00069
8508,0,-0.00023,0,-0.00099,0,0.00023,0,-0.00084,0,-0.00069
8540,0,0.00023,0,-0.00099,0,0.00069,0,-0.00038,0,-0.00115
8570,0,-0.00023,0,-0.00099,0,0.00114,0,0.00007,0,-0.00115
8601,0,0.00023,0,-0.00145,0,0.00114,0,-0.00038,0,-0.00069
8632,0,-0.00023,0,-0.00054,0,0.00114,0,-0.00038,0,-0.00023
8663,0,0.00023,0,-0.00099,0,0.00023,0,0.00007,0,0.00023
8692,0,0.00023,0,-0.00099,0,0.00023,0,-0.00084,0,0.00023
8723,0,0.00023,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00069
8754,0,0.00023,0,-0.00008,0,0.00069,0,0.00053,0,-0.00115
8783,0,-0.00023,0,-0.00008,0,0.00069,0,0.00053,0,-0.00115
8814,0,0.00023,0,-0.00054,0,0.00114,0,0.00053,0,-0.00023
8845,0,-0.00023,0,-0.00008,0,-0.00023,0,0.00053,0,-0.00023
8876,0,0.00069,0,-0.00008,0,-0.00023,0,-0.00038,0,-0.00023
8906,0,0.00069,0,-0.00099,0,-0.00023,0,-0.00038,0,-0.00023
8938,0,0.00023,0,-0.00099,0,0.00114,0,0.00007,0,-0.00115
8968,0,-0.00023,0,-0.00099,0,0.00114,0,0.00053,0,-0.00069
8998,0,0.00023,0,-0.00099,0,0.00069,0,0.00053,0,-0.00069
9029,0,-0.00023,0,-0.00054,0,0.00069,0,0.00053,0,-0.00023
9060,0,-0.00023,0,-0.00008,0,-0.00023,0,-0.00130,0,-0.00023
9092,0,0.00023,0,-0.00054,0,-0.00023,0,-0.00038,0,0.00023
9122,0,-0.00023,0,-0.00099,0,-0.00023,0,-0.00038,0,-0.00069
9154,0,-0.00023,0,-0.00054,0,0.00114,0,0.00053,0,-0.00069
9185,0,0.00023,0,-0.00099,0,0.00069,0,0.00007,0,-0.00115
9214,0,-0.00023,0,-0.00008,0,0.00069,0,0.00007,0,-0.00069
9245,0,0.00023,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00023
9276,0,-0.00023,0,-0.00054,0,0.00069,0,0.00007,0,-0.00069
9307,0,-0.00023,0,-0.00099,0,0.00023,0,-0.00038,0,-0.00069
9337,0,0.00023,0,-0.00099,0,0.00160,0,0.00007,0,-0.00069
9368,0,-0.00023,0,-0.00054,0,0.00069,0,0.00007,0,-0.00023
9399,0,0.00069,0,-0.00099,0,0.00114,0,0.00007,0,-0.00023
9428,0,0.00023,0,-0.00008,0,0.00023,0,-0.00084,0,-0.00023
9459,0,0.00069,0,-0.00054,0,0.00023,0,-0.00038,0,0.00023
9490,0,-0.00069,0,-0.00054,0,-0.00023,0,-0.00084,0,-0.00023
9522,0,-0.00069,0,-0.00008,0,-0.00023,0,-0.00084,0,-0.00115
9553,0,-0.00023,0,-0.00054,0,0.00069,0,0.00053,0,-0.00115
9584,0,-0.00069,0,-0.00054,0,0.00069,0,0.00053,0,-0.00069
9615,0,0.00069,0,-0.00054,0,0.00114,0,0.00007,0,0.00023
9645,0,0.00023,0,-0.00054,0,0.00023,0,-0.00084,0,-0.00023
9675,0,0.00069,0,-0.00008,0,0.00023,0,-0.00084,0,-0.00023
9705,0,0.00023,0,-0.00054,0,0.00023,0,-0.00084,0,-0.00069
9736,0,-0.00023,0,-0.00099,0,0.00069,0,0.00053,0,-0.00023
9766,0,-0.00023,0,-0.00054,0,0.00114,0,0.00099,0,-0.00069
9797,0,0.00069,0,-0.00145,0,0.00069,0,0.00053,0,-0.00023
9828,0,0.00023,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00115
9859,0,0.00069,0,-0.00008,0,-0.00023,0,-0.00038,0,-0.00069
9889,0,0.00023,0,-0.00008,0,0.00023,0,-0.00038,0,-0.00069
9920,0,-0.00023,0,-0.00099,0,0.00069,0,0.00007,0,-0.00069
9951,0,0.00023,0,-0.00099,0,0.00114,0,-0.00038,0,-0.00069
9981,0,-0.00023,0,-0.00099,0,0.00069,0,0.00053,0,-0.00069
10012,0,0.00023,0,-0.00099,0,0.00069,0,-0.00084,0,-0.00115
10044,0,0.00023,0,-0.00008,0,0.00023,0,-0.00038,0,-0.00115
10075,0,0.00023,0,-0.00008,0,0.00023,0,-0.00084,0,-0.00069
10105,0,0.00023,0,-0.00054,0,0.00023,0,0.00007,0,-0.00115
10136,0,-0.00023,0,-0.00099,0,0.00069,0,0.00007,0,0.00023
10167,0,-0.00023,0,-0.00054,0,0.00069,0,0.00007,0,0.00053
10198,0,-0.00023,0,-0.00099,0,0.00069,0,0.00053,0,0.00023
10228,0,0.00069,0,-0.00008,0,0.00023,0,-0.00038,0,-0.00069
10260,0,0.00069,0,-0.00008,0,0.00023,0,-0.00084,0,-0.00069
10291,0,0.00069,0,-0.00008,0,0.00023,0,-0.00038,0,-0.00069
10322,0,-0.00023,0,-0.00008,0,0.00069,0,0.00007,0,-0.00023
10353,0,-0.00023,0,-0.00054,0,0.00114,0,0.00007,0,-0.00069
10385,0,0.00023,0,-0.00054,0,0.00069,0,0.00007,0,-0.00023
10416,0,0.00069,0,-0.00099,0,0.00023,0,-0.00084,0,-0.00023
10446,0,0.00023,0,-0.00008,0,0.00023,0,-0.00038,0,-0.00069
10478,0,0.00023,0,-0.00008,0,0.00069,0,-0.00130,0,-0.00023
10509,0,0.00023,0,-0.00054,0,0.00069,0,0.00007,0,-0.00069
10540,0,0.00023,0,-0.00054,0,0.00069,0,0.00053,0,-0.00069
10570,0,0.00023,0,-0.00054,0,0.00069,0,0.00053,0,-0.00069
10601,0,0.00023,0,-0.00054,0,0.00069,0,-0.00084,0,-0.00069
10632,0,0.00069,0,-0.00054,0,0.00069,0,-0.00084,0,-0.00115
10663,0,0.00023,0,-0.00054,0,0.00114,0,-0.00084,0,-0.00069
10694,0,0.00069,0,-0.00054,0,0.00069,0,0.00007,0,-0.00115
10725,0,0.00023,0,-0.00054,0,0.00023,0,0.00053,0,-0.00069
10756,0,-0.00023,0,-0.00054,0,0.00114,0,0.00007,0,-0.00069
10787,0,0.00023,0,-0.00054,0,0.00023,0,-0.00084,0,0.00023
10818,0,-0.00023,0,-0.00054,0,-0.00023,0,-0.00038,0,-0.00115
10850,0,0.00023,0,-0.00054,0,-0.00023,0,-0.00038,0,-0.00115
10882,0,0.00069,0,-0.00054,0,-0.00023,0,0.00053,0,-0.00115
10913,0,0.00023,0,-0.00054,0,0.00069,0,0.00053,0,0.00023
10943,0,-0.00023,0,-0.00054,0,0.00069,0,0.00053,0,-0.00023
10975,0,-0.00023,0,-0.00099,0,0.00069,0,0.00007,0,-0.00023
11005,0,-0.00023,0,-0.00099,0,0.00023,0,-0.00038,0,-0.00115
11037,0,0.00023,0,-0.00054,0,-0.00023,0,0.00007,0,-0.00115
11068,0,-0.00023,0,-0.00008,0,0.00023,0,-0.00038,0,-0.00069
11100,0,-0.00023,0,-0.00008,0,0.00023,0,0.00053,0,-0.00069
11131,0,0.00069,0,-0.00008,0,0.00023,0,0.00053,0,-0.00023
11162,0,0.00023,0,-0.00145,0,0.00069,0,0.00007,0,-0.00069
11193,0,0.00023,0,-0.00145,0,0.00069,0,-0.00084,0,-0.00023
11224,0,0.00023,0,-0.00145,0,0.00069,0,-0.00084,0,-0.00069
11255,0,-0.00023,0,-0.00054,0,0.00023,0,-0.00038,0,-0.00069
11287,0,0.00023,0,-0.00054,0,0.00069,0,0.00053,0,-0.00115
